# Every named label/address in the real Contra (US) ROM (RAM addresses and
# CPU code addresses alike), extracted from `vermiceli/nes-contra-us`'s own
# build output - this is real, personally-verified data, not guessed:
#
#   1. Install a C toolchain (this project used MSYS2's mingw64 gcc + make
#      on Windows; any gcc/make + git works).
#   2. git clone https://github.com/cc65/cc65.git && cd cc65 && make -j4
#      (produces bin/ca65, bin/ld65, etc.)
#   3. git clone https://github.com/vermiceli/nes-contra-us.git
#   4. Copy your own legally-dumped Contra (USA) ROM into that clone as
#      baserom.nes (MD5 7bdad8b4a7a56a634c9649d20bd3011b - the same ROM
#      contra-nes expects).
#   5. With cc65's bin/ on PATH: bash build.sh Contra
#      This reassembles the disassembly and prints "File integrity
#      matches." if (as it did when this file was generated) the result is
#      byte-for-byte identical to baserom.nes - the concrete confirmation
#      behind docs/NATIVE_PORT.md's trust in this source.
#   6. ld65 (invoked by build.sh) also writes contra.dbg, a full debug
#      symbol table. This file is:
#      grep '^sym.*type=lab' contra.dbg \
#        | sed -E 's/.*name="([^"]+)".*val=(0x[0-9A-Fa-f]+).*/\2 \1/' \
#        | sort
#
# Use this instead of the raw-byte-search technique (search the ROM for a
# routine's known opening instructions, convert the file offset to a CPU
# address by hand - still valid, just slower and only needed for anything
# NOT in this list, if that ever comes up) documented in
# docs/NATIVE_PORT.md and docs/FIDELITY.md: an exact address for almost any
# named routine or RAM variable, instantly, with no guessing. Cross-checked
# against two addresses already found the hard way before this file
# existed - `get_bg_collision` (0xE0BB) and `initialize_enemy` (0xEE47) -
# both match exactly.
#
# Regenerate this file (steps above) any time; it's a derived reference,
# not hand-maintained.
0xB523 exe_soldier_generation
0xB525 sprite_3e
0xB529 @create_3_lasers
0xB52D @create_bullet_loop
0xB531 sprite_3f
0xB532 @run_soldier_gen_routine
0xB537 soldier_generation_ptr_tbl
0xB53C @l_bullet_created
0xB53C alien_guardian_exit_00
0xB53D draw_lower_jaw_open_adv_routine
0xB53D soldier_generation_00
0xB53D sprite_40
0xB540 demo_input_tbl_l3_p1
0xB543 level_8_nametable_update_palette_data
0xB545 alien_guardian_routine_02
0xB547 soldier_generation_00_exit
0xB548 @init_l_bullet
0xB548 get_soldier_gen_timer_for_lvl
0xB54D sprite_41
0xB54F adjust_generation_timer
0xB55A @init_bullet_pos_and_velocity
0xB55A soldier_bottom_2
0xB55D laser_bullet_delay_tbl
0xB55E @create_fetus_exit
0xB55F @continue
0xB562 sprite_42
0xB564 @adjust_timer_for_weapon
0xB565 create_bullet_max_04
0xB567 create_bullet_max_a_p2_0a
0xB568 @set_delay_routine_01
0xB569 create_bullet_max_a
0xB56A @adjust_timer
0xB56E @loop
0xB571 @find_bullet_slot
0xB572 alien_guardian_routine_05
0xB572 sprite_43
0xB573 rifle_man_top
0xB578 @exit
0xB579 level_soldier_generation_timer
0xB57A level_2_4_boss_supertile_data
0xB57C create_enemy_bullet
0xB581 soldier_generation_01
0xB582 sprite_44
0xB586 update_alien_boss_supertiles
0xB587 sprite_45
0xB58A @continue
0xB594 @frame_scrolling
0xB594 sprite_46
0xB598 sprite_47
0xB599 gen_soldier_find_pos
0xB59B sprite_48
0xB5A7 weapon_sound_tbl
0xB5A8 alien_boss_supertile_tbl
0xB5AB weapon_bullet_sprite_code_tbl
0xB5AE @search_for_position
0xB5B1 set_indoor_bullet_delay
0xB5B2 demo_input_tbl_l3_p2
0xB5B8 sprite_49
0xB5BF @continue
0xB5BF @find_y_pos
0xB5C1 sprite_4a
0xB5C4 init_bullet_sprite_pos
0xB5CC @handle_outdoor
0xB5CF gen_soldier_find_pos_exit
0xB5D0 top_down_find_gen_soldier_pos
0xB5D2 @continue
0xB5D8 alien_guardian_routine_06
0xB5D9 @find_y_pos
0xB5DA sprite_4b
0xB5E3 sprite_4c
0xB5EB bottom_up_find_gen_soldier_pos
0xB5F0 sprite_4d
0xB5F2 bullet_initial_pos_ptr_tbl
0xB5F4 @blank_body
0xB5F4 @find_y_pos
0xB5FA bullet_initial_pos_00
0xB5FD sprite_4e
0xB6 PLAYER_ON_ENEMY
0xB601 alien_guardian_routine_07
0xB605 sprite_4f
0xB606 get_x_pos_check_bg_collision
0xB606 sprite_50
0xB60E bullet_initial_pos_01
0xB613 alien_guardian_exit_02
0xB614 alien_guardian_destroy_body
0xB619 alien_guardian_adv_routine_if_drawn
0xB61D alien_guardian_set_draw_adv_routine
0xB623 alien_guardian_routine_08
0xB623 sprite_51
0xB625 @pop_x_pos_check_bg_collision
0xB626 @check_bg_collision
0xB626 bullet_initial_pos_02
0xB628 check_gen_soldier_bg_collision
0xB632 @set_pos_adv_routine
0xB633 sprite_52
0xB634 bank_5_unused_space
0xB63A bullet_initial_pos_03
0xB643 alien_guardian_routine_09
0xB643 sprite_53
0xB645 @mark_and_exit
0xB647 gen_soldier_initial_x_pos
0xB64D @delete_wall_and_bg_collision
0xB652 set_indoor_bullet_pos_and_slot
0xB653 sprite_54
0xB657 soldier_generation_02
0xB659 @delete_bottom_wall_and_bg_collision
0xB661 alien_guardian_clear_wall_bg_collision
0xB663 soldier_gen_exit_far
0xB666 generate_soldier
0xB670 sprite_55
0xB672 @set_pos_and_slot
0xB676 alien_guardian_routine_0a
0xB681 @continue
0xB68D @continue
0xB691 @load_gen_soldier_attr
0xB691 sprite_56
0xB697 alien_guardian_exit_01
0xB698 alien_guardian_adv_routine
0xB69B alien_guardian_routine_03
0xB69D @exit
0xB69E set_bullet_velocity
0xB6A0 create_boss_heart_explosion
0xB6AE @check_rapid_flag
0xB6B2 alien_guardian_routine_04
0xB6B2 sprite_57
0xB6B3 @continue
0xB6C5 @cont_load_gen_soldier_attr
0xB6CB sprite_58
0xB6CC @continue
0xB6D3 @gen_soldier
0xB6D8 create_explosion_at_x_y
0xB6DD bullet_velocity_ptr_tbl
0xB6E1 init_and_generate_soldier
0xB6E2 alien_fetus_routine_ptr_tbl
0xB6E4 sprite_59
0xB6E5 sprite_5d
0xB6E9 bullet_velocity_normal
0xB6EC alien_fetus_routine_00
0xB6F1 @init_generated_soldier
0xB6F6 boss_eye_top
0xB706 sprite_5e
0xB719 bullet_velocity_rapid
0xB71A sprite_5f
0xB71B boss_eye_part
0xB71D @calc_velocity
0xB71D @set_gen_soldier_pos_and_dir
0xB725 @check_attr
0xB72D @inc_soldier_cnt_exit
0xB72D @set_velocity
0xB72E sprite_60
0xB730 soldier_gen_exit
0xB735 get_soldier_gen_screen_side
0xB736 alien_fetus_routine_01
0xB737 boss_eye_int
0xB73A create_default_soldiers
0xB742 sprite_61
0xB745 @create_soldier
0xB747 @loop
0xB749 bullet_velocity_f_rapid
0xB74E @get_sprite_offset
0xB74E sprite_62
0xB756 sprite_63
0xB75F sprite_64
0xB779 @pop_a_soldier_gen_exit
0xB779 bullet_velocity_f
0xB77B @set_sprite
0xB77D @set_enemy_pos
0xB780 sprite_65
0xB781 sprite_68
0xB784 @check_velocity
0xB788 player_edge_check
0xB78C @maintain_current_velocity
0xB78F @aim_towards_player
0xB791 @player_loop
0xB79A metal_helmet_ears
0xB79D @move_next_player
0xB7A0 restore_y_init_and_generate_soldier
0xB7A2 sprite_69
0xB7A5 restore_y_soldier_gen_exit
0xB7A6 alien_fetus_set_velocity
0xB7A9 set_indoor_bullet_vel
0xB7AA gen_soldier_right_side
0xB7AB metal_helmet_part
0xB7B3 metal_helmet_mouth
0xB7B6 @next_player
0xB7B8 alien_fetus_exit
0xB7B9 set_white_blob_alien_fetus_vel
0xB7BB soldier_level_attributes_ptr_tbl
0xB7BE sprite_6a
0xB7C7 metal_helmet_mouth_inside
0xB7C9 @set_x_vel
0xB7CB soldier_level_attributes_00
0xB7D2 alien_fetus_get_aim_timer
0xB7D2 sprite_6b
0xB7D7 @set_vel_for_speed_code
0xB7D7 soldier_level_attributes_01
0xB7DE sprite_6c
0xB7E0 soldier_level_attributes_02
0xB7E4 @continue
0xB7E4 @set_aim_timer_exit
0xB7E7 f_bullet_outdoor_init_center
0xB7E8 alien_fetus_aim_timer_tbl
0xB7EA sprite_6d
0xB7F3 sprite_6e
0xB7F4 soldier_level_attributes_03
0xB7F6 alien_mouth_routine_ptr_tbl
0xB7FC sprite_6f
0xB7FF sprite_70
0xB8 PLAYER_FALL_X_FREEZE
0xB800 soldier_level_attributes_04
0xB802 alien_mouth_routine_00
0xB808 sprite_71
0xB80B @negative_f_y_offset
0xB80F gen_soldier_initial_attr_tbl
0xB810 @set_fs_y
0xB811 sprite_72
0xB814 @clear_bullet_values
0xB814 sprite_73
0xB817 f_bullet_initialization_tbl
0xB81D sprite_74
0xB81F alien_mouth_routine_01
0xB826 sprite_75
0xB82A @continue
0xB82B level_1_enemy_screen_ptr_tbl
0xB82F sprite_76
0xB838 sprite_77
0xB83B indoor_f_weapon_set_fs_x
0xB841 @check_supertile
0xB841 sprite_78
0xB845 level_1_enemy_screen_00
0xB84A sprite_79
0xB850 s_weapon_init_bullet_velocities
0xB853 sprite_7a
0xB858 @continue
0xB858 level_1_enemy_screen_01
0xB85A @set_anim_delay_exit
0xB85C level_1_enemy_screen_02
0xB85C sprite_7b
0xB85D alien_mouth_exit
0xB85E alien_mouth_routine_02
0xB860 level_1_enemy_screen_03
0xB864 level_1_enemy_screen_04
0xB865 sprite_7c
0xB868 white_blob_routine_ptr_tbl
0xB871 level_1_enemy_screen_05
0xB872 sprite_7d
0xB874 white_blob_routine_00
0xB87B level_1_enemy_screen_06
0xB87F level_1_enemy_screen_07
0xB87F sprite_7e
0xB886 level_1_enemy_screen_08
0xB88C sprite_7f
0xB88C sprite_80
0xB88D level_1_enemy_screen_09
0xB891 player_aim_dir_ptr_tbl
0xB895 level_1_enemy_screen_0a
0xB895 sprite_81
0xB898 @continue
0xB899 level_1_enemy_screen_0b
0xB89D s_bullet_num_index_modifier_tbl
0xB89E sprite_82
0xB8A2 s_bullet_y_vel_ptr_tbl
0xB8A3 sprite_83
0xB8A6 s_bullet_x_vel_ptr_tbl
0xB8A8 sprite_84
0xB8A9 level_1_enemy_screen_0c
0xB8AA level_2_enemy_screen_ptr_tbl
0xB8AA s_bullet_y_vel_normal_tbl
0xB8AD sprite_85
0xB8B2 base_2_soldier_part
0xB8B3 white_blob_routine_01
0xB8B6 level_2_enemy_screen_00
0xB8B9 run_game_end_routine
0xB8BA s_bullet_x_vel_normal_tbl
0xB8BE game_end_routine_tbl
0xB8BE level_2_enemy_screen_01
0xB8C2 sprite_86
0xB8C3 base_2_soldier_bottom
0xB8C9 level_2_enemy_screen_02
0xB8CA @dec_delay
0xB8CA game_end_routine_00
0xB8D0 @adjust_velocity
0xB8D3 game_end_routine_01
0xB8D3 sprite_87
0xB8D4 base_2_soldier_bottom_2
0xB8D7 level_2_enemy_screen_03
0xB8E0 sprite_88
0xB8E1 blue_soldier_facing_out
0xB8E5 level_2_enemy_screen_04
0xB8E8 white_blob_init_velocity
0xB8F0 blob_spider_ld_delay_timer
0xB8F1 sprite_89
0xB8F6 level_2_enemy_screen_05
0xB8F8 white_blob_y_vel_adj_tbl
0xB8FA s_bullet_y_vel_rapid_fire_tbl
0xB8FE white_blob_x_vel_adj_tbl
0xB900 @write_tile_to_buffer
0xB902 sprite_8a
0xB90A s_bullet_x_vel_rapid_fire_tbl
0xB90D level_3_enemy_screen_ptr_tbl
0xB916 white_blob_set_freeze_length
0xB917 sprite_8b
0xB91C @set_screen_melt_offset
0xB91F @load_alt_graphics
0xB920 white_blob_exit
0xB921 level_3_enemy_screen_00
0xB921 white_blob_freeze
0xB92E screen_melt_ppu_add_tbl
0xB934 sprite_8c
0xB93C sprite_8d
0xB93E game_end_routine_02
0xB940 white_blob_routine_02
0xB941 game_end_routine_03
0xB941 level_3_enemy_screen_01
0xB944 sprite_8e
0xB948 level_3_enemy_screen_02
0xB949 end_game_sequence_ptr_tbl
0xB94A run_player_bullet_routines
0xB94C @loop
0xB94C sprite_8f
0xB94F end_game_sequence_00
0xB952 @update_velocity
0xB954 sprite_90
0xB95A level_3_enemy_screen_03
0xB95B @advance_bullet_slot
0xB960 player_bullet_routine_00_ptr_tbl
0xB961 run_player_bullet_routine
0xB965 sprite_91
0xB96A level_3_enemy_screen_04
0xB96F @continue
0xB96F @set_ending_sprite_animations
0xB975 sprite_92
0xB97A sprite_93
0xB984 level_3_enemy_screen_05
0xB98B sprite_94
0xB98C @update_enemy_pos
0xB98C player_bullet_routine_ptr_tbl
0xB98F end_game_sequence_01
0xB98F mult_velocity_by_3
0xB994 level_3_enemy_screen_06
0xB99C sprite_95
0xB9A2 white_blob_aim_to_player
0xB9A4 level_3_enemy_screen_07
0xB9A4 player_bullet_routine_01_ptr_tbl
0xB9AA player_bullet_routine_02_ptr_tbl
0xB9AD sprite_96
0xB9AD white_blob_spider_set_sprite
0xB9AE level_3_enemy_screen_08
0xB9AF level_4_enemy_screen_ptr_tbl
0xB9B0 player_bullet_routine_03_ptr_tbl
0xB9B6 player_bullet_routine_04_ptr_tbl
0xB9BC player_bullet_routine_05_ptr_tbl
0xB9BE sprite_97
0xB9C0 @get_sprite_offset
0xB9C1 level_4_enemy_screen_00
0xB9C2 player_bullet_routine_indoor_01_ptr_tbl
0xB9C5 @continue
0xB9C8 player_bullet_routine_indoor_02_ptr_tbl
0xB9CC @set_sprite_and_delay
0xB9CE player_bullet_routine_indoor_03_ptr_tbl
0xB9CF level_4_enemy_screen_01
0xB9D3 sprite_98
0xB9D4 player_bullet_routine_indoor_04_ptr_tbl
0xB9D8 @set_delay_and_sprite_index
0xB9DA player_bullet_routine_indoor_05_ptr_tbl
0xB9E0 inc_player_bullet_routine_far
0xB9E0 level_4_enemy_screen_02
0xB9E0 sprite_99
0xB9E3 player_l_bullet_routine_00
0xB9E9 sprite_9a
0xB9EA white_blob_spider_sprite_tbl
0xB9EE level_4_enemy_screen_03
0xB9EE start_ending_seq_enemy_loop
0xB9EF white_blob_alien_fetus_vel_tbl
0xB9F0 ending_seq_enemy_loop
0xB9F2 sprite_9b
0xB9F3 @handle_vertical
0xB9F8 @continue
0xB9FC @adv_routine_when_elapsed
0xB9FC level_4_enemy_screen_04
0xB9FF sprite_9c
0xBA PLAYER_HIDDEN
0xBA02 l_bullet_set_sprite_adv_bullet_routine
0xBA0A level_4_enemy_screen_05
0xBA0C sprite_9d
0xBA0E @play_explosion
0xBA0F sprite_9e
0xBA15 level_4_enemy_screen_06
0xBA16 player_l_bullet_exit
0xBA17 l_bullet_sprite_code_tbl
0xBA18 sprite_9f
0xBA19 @set_sprite_00_next_enemy
0xBA1A level_2_4_nametable_update_supertile_data
0xBA1B @set_sprite_a_next_enemy
0xBA1E sequence_01_next_enemy
0xBA20 level_4_enemy_screen_07
0xBA21 sequence_01_exit
0xBA21 sprite_a0
0xBA22 draw_destroyed_island
0xBA2A sprite_a1
0xBA2B alien_spider_routine_ptr_tbl
0xBA2D @loop
0xBA2F inc_player_bullet_routine_far_2
0xBA2F sprite_a2
0xBA31 level_4_enemy_screen_08
0xBA32 player_l_indoor_bullet_routine_00
0xBA32 sprite_a3
0xBA37 sprite_a4
0xBA3B alien_spider_routine_00
0xBA3C sprite_a5
0xBA3E alien_spider_set_ground_vel_and_routine
0xBA40 adv_routine_exit
0xBA41 sprite_a6
0xBA42 inc_player_bullet_routine
0xBA43 ending_sequence_explosion_tbl
0xBA44 sprite_a7
0xBA45 player_f_bullet_routine_01_exit
0xBA46 player_shared_bullet_routine_01
0xBA47 helicopter_sprite_anim_tbl
0xBA48 level_5_enemy_screen_ptr_tbl
0xBA49 sprite_a8
0xBA4C sprite_a9
0xBA4F player_f_bullet_routine_01
0xBA50 sprite_aa
0xBA59 sprite_ab
0xBA60 @set_jump_flag_routine_03
0xBA60 player_s_bullet_routine_01
0xBA67 destroyed_island_tile_tbl
0xBA6F set_alien_spider_hp_sprite_attr
0xBA72 @continue
0xBA74 level_5_enemy_screen_00
0xBA7C player_shared_indoor_bullet_routine_01
0xBA81 level_5_enemy_screen_01
0xBA82 player_f_indoor_bullet_routine_01
0xBA88 @set_attr_exit
0xBA8B level_5_enemy_screen_02
0xBA8B player_s_indoor_bullet_routine_01
0xBA8C alien_spider_routine_03
0xBA92 level_5_enemy_screen_03
0xBA9A @continue
0xBA9F level_5_enemy_screen_04
0xBAA7 player_l_indoor_bullet_routine_01
0xBAA9 level_5_enemy_screen_05
0xBAAA end_scene_sprite_anim_tbl
0xBAAD adjust_f_outdoor_bullet_pos_for_swirl
0xBAAD level_5_enemy_screen_06
0xBAB2 sprite_ac
0xBAB3 alien_bundle
0xBAB6 level_5_enemy_screen_07
0xBABD level_5_enemy_screen_08
0xBAC8 end_game_sequence_02
0xBACA level_5_enemy_screen_09
0xBACB sprite_ad
0xBAD1 level_5_enemy_screen_0a
0xBAD4 @set_bullet_delay_1
0xBAD6 @set_bullet_delay_a
0xBAD7 sprite_ae
0xBAD8 alien_bundle_2
0xBAD8 level_5_enemy_screen_0b
0xBAD9 @jump_from_ground
0xBADC level_5_enemy_screen_0c
0xBADE f_bullet_outdoor_y_swirl_amt_tbl
0xBAE2 f_bullet_outdoor_x_swirl_amt_tbl
0xBAE2 game_end_routine_exit
0xBAE3 game_end_routine_04
0xBAE6 level_5_enemy_screen_0d
0xBAED level_5_enemy_screen_0e
0xBAEE @set_vars_for_jump
0xBAF0 sprite_af
0xBAF2 f_bullet_indoor_pos_adj_ptr_tbl
0xBAF7 level_5_enemy_screen_0f
0xBAFB @continue
0xBAFC sprite_b0
0xBAFE f_bullet_indoor_y_adj_tbl_02
0xBB01 level_5_enemy_screen_10
0xBB02 f_bullet_indoor_x_adj_tbl_02
0xBB05 level_5_enemy_screen_11
0xBB05 sprite_b1
0xBB09 @draw_next_line
0xBB0A @set_jump_adv_routine
0xBB0E sprite_b2
0xBB0F load_credits_line_text
0xBB12 f_bullet_indoor_y_adj_tbl_01
0xBB12 level_5_enemy_screen_12
0xBB13 @walk_on_ground_ceiling
0xBB16 f_bullet_indoor_x_adj_tbl_01
0xBB17 sprite_b3
0xBB1F level_5_enemy_screen_13
0xBB20 level_5_enemy_screen_14
0xBB21 @continue
0xBB23 level_5_enemy_screen_15
0xBB24 @update_pos_stop_y
0xBB24 level_6_enemy_screen_ptr_tbl
0xBB26 f_bullet_indoor_y_adj_tbl_00
0xBB2A alien_spider_routine_04
0xBB2A f_bullet_indoor_x_adj_tbl_00
0xBB30 sprite_b4
0xBB3A add_scroll_to_bullet_pos
0xBB3E level_6_enemy_screen_00
0xBB41 @update_pos
0xBB44 alien_spider_routine_01
0xBB48 @vertical_scroll
0xBB4B level_6_enemy_screen_01
0xBB50 @draw_credits_line_text
0xBB51 add_scroll_to_bullet_pos_exit
0xBB51 sprite_b5
0xBB52 adjust_f_bullet_if_scrolling
0xBB55 level_6_enemy_screen_02
0xBB5C level_6_enemy_screen_03
0xBB5F @draw_right_padding
0xBB60 @vertical_scroll
0xBB68 alien_spider_routine_02
0xBB69 @exit
0xBB6A update_player_f_bullet_center_pos
0xBB6C level_6_enemy_screen_04
0xBB6E sprite_b6
0xBB6F game_end_routine_exit_2
0xBB70 end_credits_text
0xBB75 level_6_enemy_screen_05
0xBB77 sprite_b7
0xBB78 giant_soldier_top
0xBB79 draw_credits_space_characters
0xBB7D update_player_fs_bullet_x_pos
0xBB86 level_6_enemy_screen_06
0xBB87 game_end_routine_05
0xBB8E level_6_enemy_screen_07
0xBB8F @float_to_ceiling
0xBB91 update_player_bullet_pos
0xBB95 ending_credits_ptr_tbl
0xBB9E level_6_enemy_screen_08
0xBBA0 @check_if_spawn
0xBBA8 giant_soldier_bottom
0xBBA9 update_player_bullet_y_pos
0xBBAD level_6_enemy_screen_09
0xBBAF @spawn_spider_from_egg
0xBBB1 level_6_enemy_screen_0a
0xBBB2 level_6_enemy_screen_0b
0xBBB6 level_6_enemy_screen_0c
0xBBB7 alien_spider_spawn_routine_ptr_tbl
0xBBB7 level_7_enemy_screen_ptr_tbl
0xBBBC bullet_logic_exit
0xBBBD check_bullet_solid_bg_collision
0xBBC3 alien_spider_spawn_routine_00
0xBBD0 sprite_b9
0xBBD2 destroy_bullet_if_off_screen
0xBBD5 level_7_enemy_screen_00
0xBBE8 @continue
0xBBE8 clear_bullet_values
0xBBED level_7_enemy_screen_01
0xBBF0 alien_spider_spawn_routine_01
0xBBFD level_7_enemy_screen_02
0xBC PLAYER_SPRITE_SEQUENCE
0xBC09 @gen_spider
0xBC0D level_7_enemy_screen_03
0xBC17 level_7_enemy_screen_04
0xBC19 @continue
0xBC19 sprite_ba
0xBC1D clear_bullet_exit
0xBC1E player_bullet_collision_routine
0xBC27 ending_credits_00
0xBC29 ending_credits_05
0xBC30 f_bullet_indoor_update_pos
0xBC34 ending_credits_06
0xBC36 level_7_enemy_screen_05
0xBC39 @continue
0xBC3A @exit
0xBC3B @adv_frame
0xBC40 level_7_enemy_screen_06
0xBC41 ending_credits_07
0xBC44 level_7_enemy_screen_07
0xBC45 sprite_bb
0xBC4B level_7_enemy_screen_08
0xBC4C ending_credits_08
0xBC4E sprite_bc
0xBC51 @loop
0xBC54 @draw_supertile
0xBC57 sprite_bd
0xBC59 ending_credits_09
0xBC5A @check_frame_gen_spider
0xBC5B @cutoff_found
0xBC66 ending_credits_0a
0xBC67 level_7_enemy_screen_09
0xBC6D alien_spider_spawn_routine_02
0xBC70 ending_credits_0b
0xBC74 sprite_be
0xBC77 level_7_enemy_screen_0a
0xBC78 @draw_supertile_adv_routine
0xBC79 ending_credits_0c
0xBC7F @adv_enemy_routine
0xBC81 level_7_enemy_screen_0b
0xBC82 boss_heart_routine_ptr_tbl
0xBC8C ending_credits_0d
0xBC91 level_7_enemy_screen_0c
0xBC91 sprite_bf
0xBC92 boss_heart_routine_00
0xBC96 ending_credits_0e
0xBC96 sprite_c0
0xBC9A f_bullet_indoor_delay_cutoff_tbl
0xBC9B level_7_enemy_screen_0d
0xBC9B sprite_c1
0xBC9D boss_heart_routine_01
0xBC9E update_s_bullet_indoor_pos
0xBCA0 ending_credits_0f
0xBCA0 sprite_c2
0xBCA5 sprite_c3
0xBCA6 @animation_delay_elapsed
0xBCA8 level_7_enemy_screen_0e
0xBCA9 level_8_enemy_screen_ptr_tbl
0xBCAC ending_credits_10
0xBCB1 @set_delay_adv_routine
0xBCB4 boss_heart_routine_02
0xBCB9 ending_credits_11
0xBCBF level_8_enemy_screen_ptr_tbl_end
0xBCC0 level_8_enemy_screen_00
0xBCC2 ending_credits_19
0xBCC3 @load_bullet_pos_mod
0xBCC8 level_8_enemy_screen_01
0xBCCD sprite_c4
0xBCCF ending_credits_1a
0xBCD1 @continue
0xBCD2 sprite_c5
0xBCD5 level_8_enemy_screen_02
0xBCD8 ending_credits_1b
0xBCD9 s_bullet_pos_mod_tbl
0xBCDB sprite_c6
0xBCDC level_8_enemy_screen_03
0xBCE4 ending_credits_12
0xBCE5 @set_boss_heart_routine_01
0xBCE8 sprite_c7
0xBCEB boss_heart_routine_05
0xBCEC level_8_enemy_screen_04
0xBCED set_indoor_l_bullet_sprite
0xBCF1 sprite_c8
0xBCF2 @loop
0xBCF3 level_8_enemy_screen_05
0xBCF4 ending_credits_13
0xBCF5 boss_heart_destroyed_adv_routine
0xBCF8 boss_heart_routine_06
0xBCFA @cutoff_found
0xBCFD level_8_enemy_screen_06
0xBCFE sprite_c9
0xBCFF ending_credits_14
0xBD02 alien_guardian_routine_0b
0xBD04 @destroy_enemy_loop
0xBD07 ending_credits_15
0xBD07 level_8_enemy_screen_07
0xBD08 @continue
0xBD0C l_bullet_indoor_x_cutoff_tbl
0xBD11 level_8_enemy_screen_08
0xBD13 sprite_ca
0xBD14 l_bullet_indoor_sprite_code_tbl
0xBD1A ending_credits_16
0xBD1B @move_next_enemy
0xBD1D dec_bullet_delay_possibly_adv_routine
0xBD21 level_8_enemy_screen_09
0xBD25 @exit
0xBD25 @spawn_mouth_fetus_destroy
0xBD26 bank_6_unused_space
0xBD27 ending_credits_17
0xBD29 @spider_destroy
0xBD2B @set_routine_move_next_enemy
0xBD2F ending_credits_18
0xBD30 @white_blob_destroy
0xBD30 sprite_cb
0xBD34 alien_guardian_explosion_offset_tbl
0xBD3C level_8_enemy_screen_0a
0xBD3D bank_2_unused_space
0xBD3F ending_credits_1c
0xBD4C boss_heart_routine_03
0xBD4D ending_credits_1d
0xBD55 ending_credits_01
0xBD57 set_nametable_x_pos_for_alien_guardian
0xBD59 sprite_cc
0xBD5D set_nametable_pos_for_alien_guardian
0xBD67 ending_credits_02
0xBD6B bank_0_unused_space
0xBD7A level_2_4_boss_palette_data
0xBD7E sprite_cd
0xBD86 ending_credits_03
0xBDA6 ending_credits_04
0xBDAB sprite_ce
0xBDC1 bank_4_unused_space
0xBDC4 level_2_4_boss_nametable_update_palette_data
0xBDD0 sprite_cf
0xBDE5 bank_1_unused_space
0xBDFA run_end_level_sequence_routine
0xBE PLAYER_INDOOR_ANIM_X
0xBE09 end_level_sequence_ptr_tbl
0xBE0F end_level_sequence_00
0xBE15 @player_loop
0xBE23 @move_next_player
0xBE2E @continue
0xBE3C end_level_sequence_01
0xBE45 @continue
0xBE47 @player_lvl_routine_loop
0xBE55 @continue2
0xBE62 @set_state_exit
0xBE6A @set_level_delay_adv_routine
0xBE6F set_delay_adv_routine
0xBE74 end_level_sequence_01_exit
0xBE75 level_end_level_delay_timer_tbl
0xBE7D run_end_of_lvl_lvl_routine
0xBE82 end_of_lvl_lvl_routine_ptr_tbl
0xBE92 end_of_lvl_routine_lvl_1
0xBE9D @continue
0xBEAD routine_lvl_1_adv_lvl_state_exit
0xBEB0 routine_lvl_1_exit
0xBEB1 end_of_lvl_routine_lvl_1_01
0xBEBF press_d_pad_right
0xBEC4 end_of_lvl_routine_indoor
0xBEDA @cmp_elevator_distance
0xBEDE routine_indoor_lvl_adv_lvl_state_exit
0xBEE1 routine_indoor_lvl_exit
0xBEE2 end_of_lvl_routine_indoor_01
0xBEF4 end_of_lvl_routine_indoor_02
0xBF0A end_of_lvl_routine_indoor_03
0xBF0D set_player_on_elevator_sprite
0xBF13 end_of_lvl_routine_lvl_3
0xBF22 @continue
0xBF2E @cmp_dist
0xBF35 routine_lvl_3_exit
0xBF36 end_of_lvl_routine_lvl_3_01
0xBF4C end_of_lvl_routine_lvl_5
0xBF4E move_right_set_bg_priority
0xBF5D @set_bg_priority_exit
0xBF60 x_pos_bg_priority_trigger_tbl
0xBF63 end_of_lvl_routine_lvl_6
0xBF67 end_of_lvl_routine_lvl_7
0xBF6B end_of_lvl_routine_lvl_8
0xBF77 @exit
0xBF78 end_level_sequence_02
0xBF89 @exit
0xBF8A make_off_screen_player_invisible_exit
0xBF9C make_player_invisible
0xBFA8 end_level_sequence_02_exit
0xBFA9 indoor_lvl_end_input_tbl
0xBFAB indoor_lvl_elevator_pos_tbl
0xBFAD indoor_lvl_elevator_attr_tbl
0xBFAF bank_3_unused_space
0xC0 PLAYER_AIM_PREV_FRAME
0xC001 reset_vector
0xC003 wait_til_vblank
0xC008 vertical_blank_entry
0xC02B @loop
0xC036 init_07f0_through_high_score
0xC038 @loop
0xC049 init_APU_and_PPU
0xC057 forever_loop
0xC060 nmi_start
0xC08A @continue
0xC0AF remove_registers_from_stack_and_rti
0xC0B5 irq
0xC0B6 handle_sounds_set_ppu_scroll_rti
0xC0BE @handle_sound
0xC0D1 @continue
0xC0DC init_APU
0xC0E7 configure_PPU
0xC0F7 set_ppu_addr_to_nametables
0xC104 set_ppu_scroll
0xC117 clear_ppu
0xC126 clear_memory
0xC12C @loop
0xC139 load_bank_number
0xC13F set_rom_bank_to_y
0xC146 load_previous_bank
0xC14C load_bank_1
0xC15E local_previous_1_bank
0xC16B play_sound
0xC183 init_APU_channels
0xC193 load_bank_3_update_nametable_supertile
0xC1A6 load_bank_3_update_nametable_tiles
